timestamp,open,high,low,close,volume
2025-03-07 04:00:00,2147.90000000,2164.93000000,2144.59000000,2155.50000000,13364.95360000
2025-03-07 05:00:00,2155.50000000,2184.00000000,2155.00000000,2174.79000000,12646.71000000
2025-03-07 06:00:00,2174.79000000,2186.70000000,2165.50000000,2182.31000000,9523.40910000
2025-03-07 07:00:00,2182.30000000,2193.39000000,2178.00000000,2192.41000000,11476.14420000
2025-03-07 08:00:00,2192.41000000,2196.17000000,2177.15000000,2185.43000000,10919.54810000
2025-03-07 09:00:00,2185.42000000,2210.80000000,2184.95000000,2193.46000000,16361.40040000
2025-03-07 10:00:00,2193.47000000,2198.40000000,2185.67000000,2196.90000000,10161.30060000
2025-03-07 11:00:00,2196.91000000,2207.73000000,2190.22000000,2197.49000000,11102.57170000
2025-03-07 12:00:00,2197.49000000,2199.00000000,2165.79000000,2178.42000000,21823.90720000
2025-03-07 13:00:00,2178.42000000,2224.86000000,2177.88000000,2188.53000000,51689.45830000
2025-03-07 14:00:00,2188.53000000,2258.47000000,2177.00000000,2221.65000000,56449.07950000
2025-03-07 15:00:00,2221.66000000,2239.40000000,2180.95000000,2209.68000000,54240.92340000
2025-03-07 16:00:00,2209.67000000,2215.49000000,2144.31000000,2158.41000000,60714.52080000
2025-03-07 17:00:00,2158.42000000,2184.80000000,2141.53000000,2162.31000000,34168.02070000
2025-03-07 18:00:00,2162.32000000,2200.82000000,2157.10000000,2194.84000000,23285.06940000
2025-03-07 19:00:00,2194.85000000,2202.56000000,2161.71000000,2178.34000000,19281.87780000
2025-03-07 20:00:00,2178.33000000,2186.96000000,2145.65000000,2157.51000000,34881.69620000
2025-03-07 21:00:00,2157.41000000,2163.99000000,2115.00000000,2139.49000000,55114.11830000
2025-03-07 22:00:00,2139.46000000,2151.99000000,2116.73000000,2144.59000000,18652.74610000
2025-03-07 23:00:00,2144.60000000,2144.69000000,2115.64000000,2141.60000000,14967.40780000
2025-03-08 00:00:00,2141.60000000,2153.27000000,2130.54000000,2152.19000000,9311.71520000
2025-03-08 01:00:00,2152.20000000,2156.00000000,2105.06000000,2133.08000000,23291.06500000
2025-03-08 02:00:00,2133.07000000,2145.69000000,2131.32000000,2143.79000000,8874.91070000
2025-03-08 03:00:00,2143.79000000,2143.79000000,2124.61000000,2137.80000000,8409.58600000
2025-03-08 04:00:00,2137.80000000,2152.69000000,2131.40000000,2150.01000000,9585.54480000
2025-03-08 05:00:00,2150.01000000,2150.27000000,2133.40000000,2140.21000000,5103.89000000
2025-03-08 06:00:00,2140.21000000,2145.69000000,2133.16000000,2139.48000000,5450.33020000
2025-03-08 07:00:00,2139.47000000,2148.00000000,2134.36000000,2137.88000000,5913.57960000
2025-03-08 08:00:00,2137.89000000,2141.11000000,2126.78000000,2128.52000000,7469.21140000
2025-03-08 09:00:00,2128.52000000,2143.50000000,2126.66000000,2129.82000000,7489.40900000
2025-03-08 10:00:00,2129.83000000,2140.99000000,2127.71000000,2139.61000000,6950.12050000
2025-03-08 11:00:00,2139.60000000,2142.40000000,2127.31000000,2141.95000000,10211.97470000
2025-03-08 12:00:00,2141.95000000,2173.69000000,2138.10000000,2168.59000000,28221.33160000
2025-03-08 13:00:00,2168.60000000,2198.86000000,2166.41000000,2190.21000000,28663.30860000
2025-03-08 14:00:00,2190.21000000,2195.50000000,2174.92000000,2178.81000000,20052.38450000
2025-03-08 15:00:00,2178.80000000,2191.71000000,2167.69000000,2181.40000000,12664.15350000
2025-03-08 16:00:00,2181.40000000,2198.32000000,2161.14000000,2189.99000000,19765.40090000
2025-03-08 17:00:00,2189.99000000,2219.67000000,2179.73000000,2198.93000000,38633.45070000
2025-03-08 18:00:00,2198.92000000,2213.87000000,2194.44000000,2208.69000000,12242.28240000
2025-03-08 19:00:00,2208.68000000,2234.93000000,2200.80000000,2224.60000000,25658.71580000
2025-03-08 20:00:00,2224.61000000,2225.99000000,2211.07000000,2212.99000000,8063.19410000
2025-03-08 21:00:00,2212.99000000,2225.03000000,2212.89000000,2216.31000000,6521.17480000
2025-03-08 22:00:00,2216.31000000,2217.70000000,2197.75000000,2207.51000000,9499.31910000
2025-03-08 23:00:00,2207.51000000,2210.75000000,2193.20000000,2203.58000000,10747.04480000
2025-03-09 00:00:00,2203.57000000,2209.69000000,2199.73000000,2206.22000000,6342.35910000
2025-03-09 01:00:00,2206.21000000,2212.00000000,2187.49000000,2191.21000000,8617.22720000
2025-03-09 02:00:00,2191.20000000,2194.30000000,2180.50000000,2182.00000000,8851.60210000
2025-03-09 03:00:00,2182.01000000,2189.79000000,2176.14000000,2186.01000000,7869.08830000
2025-03-09 04:00:00,2186.00000000,2191.61000000,2184.05000000,2189.49000000,6054.65440000
2025-03-09 05:00:00,2189.49000000,2197.10000000,2180.40000000,2182.89000000,7414.06220000
2025-03-09 06:00:00,2182.89000000,2184.90000000,2171.84000000,2179.90000000,7477.72130000
2025-03-09 07:00:00,2179.89000000,2189.44000000,2178.39000000,2185.07000000,7557.78800000
2025-03-09 08:00:00,2185.07000000,2187.68000000,2175.71000000,2176.10000000,5785.90600000
2025-03-09 09:00:00,2176.11000000,2180.79000000,2160.92000000,2165.79000000,15790.77490000
2025-03-09 10:00:00,2165.80000000,2170.30000000,2128.43000000,2134.10000000,20719.53740000
2025-03-09 11:00:00,2134.10000000,2148.60000000,2132.41000000,2146.70000000,13255.74470000
2025-03-09 12:00:00,2146.70000000,2146.90000000,2131.67000000,2141.81000000,18632.72650000
2025-03-09 13:00:00,2141.81000000,2143.65000000,2102.61000000,2104.48000000,26443.01460000
2025-03-09 14:00:00,2104.48000000,2124.65000000,2098.33000000,2117.50000000,39736.73730000
2025-03-09 15:00:00,2117.49000000,2122.60000000,2084.67000000,2097.03000000,36938.58300000
2025-03-09 16:00:00,2097.01000000,2109.32000000,2041.99000000,2049.41000000,72300.54310000
2025-03-09 17:00:00,2049.41000000,2057.13000000,2013.60000000,2023.93000000,66293.97260000
2025-03-09 18:00:00,2023.93000000,2039.20000000,1998.00000000,2021.21000000,83972.84180000
2025-03-09 19:00:00,2021.21000000,2049.27000000,2016.96000000,2040.47000000,26944.64170000
2025-03-09 20:00:00,2040.47000000,2056.59000000,2036.61000000,2047.03000000,19914.68380000
2025-03-09 21:00:00,2047.04000000,2050.40000000,2013.46000000,2024.51000000,20709.34750000
2025-03-09 22:00:00,2024.50000000,2029.95000000,2006.20000000,2010.05000000,25595.92000000
2025-03-09 23:00:00,2010.05000000,2032.10000000,1989.66000000,2020.41000000,48452.11070000
2025-03-10 00:00:00,2020.43000000,2043.40000000,1995.08000000,2036.48000000,36163.61550000
2025-03-10 01:00:00,2036.47000000,2053.80000000,2027.41000000,2043.42000000,25898.01850000
2025-03-10 02:00:00,2043.42000000,2071.00000000,2036.71000000,2057.91000000,27038.65930000
2025-03-10 03:00:00,2057.90000000,2065.30000000,2044.29000000,2057.89000000,13495.20340000
2025-03-10 04:00:00,2057.88000000,2076.60000000,2056.01000000,2072.70000000,11548.28190000
2025-03-10 05:00:00,2072.71000000,2075.90000000,2059.30000000,2064.18000000,9324.10720000
2025-03-10 06:00:00,2064.18000000,2068.00000000,2054.19000000,2067.10000000,11270.54150000
2025-03-10 07:00:00,2067.10000000,2079.33000000,2063.00000000,2075.29000000,9692.01390000
2025-03-10 08:00:00,2075.30000000,2077.30000000,2047.83000000,2062.10000000,18830.36960000
2025-03-10 09:00:00,2062.10000000,2152.40000000,2061.62000000,2102.02000000,97575.06800000
2025-03-10 10:00:00,2102.02000000,2106.54000000,2076.50000000,2099.73000000,21093.62260000
2025-03-10 11:00:00,2099.73000000,2139.00000000,2098.60000000,2128.12000000,22682.71510000
2025-03-10 12:00:00,2128.11000000,2135.98000000,2105.44000000,2125.76000000,23670.89440000
2025-03-10 13:00:00,2125.77000000,2129.80000000,2078.26000000,2083.63000000,35301.00980000
2025-03-10 14:00:00,2083.62000000,2084.10000000,1997.00000000,2018.96000000,125972.47830000
2025-03-10 15:00:00,2018.95000000,2043.79000000,2010.63000000,2017.83000000,54719.21460000
2025-03-10 16:00:00,2017.83000000,2025.30000000,2000.00000000,2005.29000000,38250.40260000
2025-03-10 17:00:00,2005.29000000,2008.72000000,1906.41000000,1917.49000000,163620.48780000
2025-03-10 18:00:00,1917.48000000,1939.12000000,1812.76000000,1825.43000000,224651.45160000
2025-03-10 19:00:00,1825.43000000,1883.44000000,1810.01000000,1869.30000000,139980.20330000
2025-03-10 20:00:00,1869.43000000,1881.97000000,1843.23000000,1869.18000000,42247.07060000
2025-03-10 21:00:00,1869.17000000,1903.99000000,1861.32000000,1887.30000000,39845.56610000
2025-03-10 22:00:00,1887.30000000,1890.08000000,1865.88000000,1880.02000000,22019.87070000
2025-03-10 23:00:00,1880.03000000,1895.49000000,1857.63000000,1865.10000000,33854.48510000
2025-03-11 00:00:00,1865.11000000,1890.46000000,1754.28000000,1813.96000000,171539.76220000
2025-03-11 01:00:00,1813.96000000,1858.77000000,1774.13000000,1858.66000000,105524.52900000
2025-03-11 02:00:00,1858.65000000,1877.96000000,1851.55000000,1859.69000000,51155.30160000
2025-03-11 03:00:00,1859.68000000,1881.52000000,1847.27000000,1849.78000000,35471.60950000
2025-03-11 04:00:00,1849.78000000,1879.19000000,1845.46000000,1869.06000000,28657.96180000
2025-03-11 05:00:00,1869.06000000,1914.25000000,1866.62000000,1893.60000000,45804.73840000
2025-03-11 06:00:00,1893.60000000,1905.60000000,1881.74000000,1884.83000000,21321.70110000
2025-03-11 07:00:00,1884.82000000,1908.99000000,1882.98000000,1904.10000000,29352.45900000
2025-03-11 08:00:00,1904.10000000,1920.00000000,1899.57000000,1907.50000000,30995.03410000
2025-03-11 09:00:00,1907.50000000,1929.68000000,1906.18000000,1917.29000000,40984.69650000
2025-03-11 10:00:00,1917.29000000,1928.84000000,1910.69000000,1921.72000000,20313.26100000
2025-03-11 11:00:00,1921.71000000,1926.00000000,1906.05000000,1914.12000000,29574.73040000
2025-03-11 12:00:00,1914.12000000,1915.58000000,1887.01000000,1894.90000000,46506.68620000
2025-03-11 13:00:00,1894.91000000,1962.98000000,1867.00000000,1903.31000000,132070.38690000
2025-03-11 14:00:00,1903.31000000,1912.63000000,1840.53000000,1866.89000000,125356.76040000
2025-03-11 15:00:00,1866.88000000,1925.99000000,1864.27000000,1914.49000000,59623.38700000
2025-03-11 16:00:00,1914.49000000,1936.57000000,1898.77000000,1918.20000000,37550.99670000
2025-03-11 17:00:00,1918.20000000,1918.57000000,1886.55000000,1904.91000000,32316.76050000
2025-03-11 18:00:00,1904.91000000,1963.20000000,1904.19000000,1953.13000000,53766.40010000
2025-03-11 19:00:00,1953.13000000,1963.00000000,1942.88000000,1951.91000000,24152.62870000
2025-03-11 20:00:00,1951.90000000,1955.42000000,1936.09000000,1936.70000000,15209.85180000
2025-03-11 21:00:00,1936.71000000,1950.61000000,1936.50000000,1940.40000000,9106.87830000
2025-03-11 22:00:00,1940.40000000,1952.54000000,1936.99000000,1943.70000000,10323.79020000
2025-03-11 23:00:00,1943.69000000,1944.45000000,1917.17000000,1923.43000000,14747.68810000
2025-03-12 00:00:00,1923.42000000,1925.26000000,1905.67000000,1911.90000000,17585.45580000
2025-03-12 01:00:00,1911.90000000,1932.86000000,1910.11000000,1920.60000000,19799.32660000
2025-03-12 02:00:00,1920.61000000,1921.41000000,1887.42000000,1895.89000000,24313.39330000
2025-03-12 03:00:00,1895.90000000,1898.60000000,1867.09000000,1868.90000000,27489.21930000
2025-03-12 04:00:00,1868.89000000,1868.90000000,1852.30000000,1866.80000000,23820.98560000
